the	x	x
educational	a	d002.s032.t003
crisis	n	d002.s032.t004
.	x	x
<eos>	x	x
whether	x	x
they	x	x
be	v	x
or	x	x
be	v	x
not	r	x
underpaid	a	x
be	v	x
a	x	x
problem	n	d002.s033.t000
of	x	x
equity	n	d002.s033.t001
;	x	x
it	x	x
be	v	x
not	r	x
a	x	x
educational	a	d002.s033.t002
problem	n	d002.s033.t003
.	x	x
<eos>	x	x
it	x	x
be	v	x
silly	a	d002.s034.t000
libel	n	d002.s034.t001
on	x	x
we	x	x
teacher	n	d002.s034.t002
to	x	x
think	v	d002.s034.t003
they	x	x
would	v	x
educate	v	d002.s034.t004
we	x	x
child	n	d002.s034.t005
better	a	d002.s034.t006
if	x	x
only	r	d002.s034.t007
they	x	x
get	v	d002.s034.t008
a	x	x
few	a	d002.s034.t009
thousand	x	x
dollar	n	x
a	x	x
year	n	d002.s034.t010
more	r	d002.s034.t011
.	x	x
<eos>	x	x
it	x	x
be	v	x
the	x	x
kind	n	d002.s035.t000
of	x	x
libel	n	d002.s035.t001
the	x	x
teacher	n	d002.s035.t002
'	x	x
union	n	d002.s035.t003
do	v	x
not	r	x
mind	v	d002.s035.t004
spread	v	d002.s035.t005
,	x	x
for	x	x
they	x	x
own	a	d002.s035.t006
narrow	a	d002.s035.t007
purpose	n	d002.s035.t008
.	x	x
<eos>	x	x
it	x	x
be	v	x
also	r	d002.s036.t000
the	x	x
kind	n	d002.s036.t001
of	x	x
libel	n	d002.s036.t002
politician	n	d002.s036.t003
find	v	d002.s036.t004
useful	a	d002.s036.t005
,	x	x
since	x	x
it	x	x
help	v	d002.s036.t006
they	x	x
strike	v	d002.s036.t007
a	x	x
friendly	a	d002.s036.t008
posture	n	d002.s036.t009
on	x	x
behalf	n	d002.s036.t010
of	x	x
a	x	x
important	a	d002.s036.t011
constituency	n	d002.s036.t012
.	x	x
<eos>	x	x
but	x	x
there	x	x
be	v	x
not	r	x
one	x	x
shred	n	d002.s037.t000
of	x	x
evidence	n	d002.s037.t001
that	x	x
,	x	x
other	a	d002.s037.t002
thing	n	d002.s037.t003
be	v	x
equal	a	d002.s037.t004
,	x	x
salary	n	d002.s037.t005
differential	n	d002.s037.t006
result	v	d002.s037.t007
in	x	x
educational	a	d002.s037.t008
differential	n	d002.s037.t009
.	x	x
<eos>	x	x
if	x	x
there	x	x
be	v	x
such	a	d002.s038.t000
evidence	n	d002.s038.t001
,	x	x
you	x	x
can	v	x
be	v	x
sure	a	d002.s038.t002
you	x	x
would	v	x
have	v	x
hear	v	x
of	x	x
it	x	x
.	x	x
<eos>	x	x
if	x	x
we	x	x
wish	v	d002.s039.t000
to	x	x
be	v	x
serious	a	d002.s039.t001
about	x	x
american	a	d002.s039.t002
education	n	d002.s039.t003
,	x	x
we	x	x
know	v	d002.s039.t004
exactly	r	d002.s039.t005
what	x	x
to	x	x
do	v	x
--	x	x
and	x	x
,	x	x
just	r	d002.s039.t006
as	r	x
important	a	d002.s039.t007
,	x	x
what	x	x
not	r	x
to	x	x
do	v	x
.	x	x
<eos>	x	x
there	x	x
be	v	x
many	a	d002.s040.t000
successful	a	d002.s040.t001
school	n	d002.s040.t002
scattered	a	d002.s040.t003
throughout	x	x
this	x	x
nation	n	d002.s040.t004
,	x	x
some	x	x
of	x	x
they	x	x
in	x	x
the	x	x
poor	a	d002.s040.t005
of	x	x
ghetto	n	x
,	x	x
and	x	x
they	x	x
be	v	x
all	x	x
send	v	x
we	x	x
the	x	x
same	a	d002.s040.t006
message	n	x
.	x	x
<eos>	x	x
conversely	r	d002.s041.t000
,	x	x
there	x	x
be	v	x
the	x	x
majority	n	d002.s041.t001
of	x	x
unsuccessful	a	d002.s041.t002
school	n	d002.s041.t003
,	x	x
and	x	x
we	x	x
know	v	d002.s041.t004
which	x	x
effort	n	d002.s041.t005
at	x	x
educational	a	d002.s041.t006
reform	n	d002.s041.t007
be	v	x
doom	v	d002.s041.t008
beforehand	r	d002.s041.t009
.	x	x
<eos>	x	x
we	x	x
really	r	d002.s042.t000
do	v	x
know	v	d002.s042.t001
all	x	x
we	x	x
need	v	d002.s042.t002
to	x	x
know	v	d002.s042.t003
,	x	x
if	x	x
only	r	d002.s042.t004
we	x	x
could	v	x
assimilate	v	d002.s042.t005
this	x	x
knowledge	n	d002.s042.t006
into	x	x
we	x	x
thinking	n	x
.	x	x
<eos>	x	x
in	x	x
this	x	x
respect	n	d002.s043.t000
,	x	x
it	x	x
would	v	x
be	v	x
helpful	a	d002.s043.t001
if	x	x
we	x	x
political	a	d002.s043.t002
leader	n	d002.s043.t003
be	v	x
mute	a	d002.s043.t004
,	x	x
rather	r	d002.s043.t005
than	x	x
eloquently	r	d002.s043.t006
``	x	x
concern	v	d002.s043.t007
.	x	x
``	x	x
<eos>	x	x
they	x	x
be	v	x
inevitably	r	d002.s044.t000
inclined	a	d002.s044.t001
to	x	x
echo	v	d002.s044.t002
the	x	x
conventional	a	d002.s044.t003
pap	n	d002.s044.t004
,	x	x
since	x	x
this	x	x
be	v	x
the	x	x
least	a	d002.s044.t005
controversial	a	d002.s044.t006
option	n	x
that	x	x
be	v	x
open	a	d002.s044.t007
to	x	x
they	x	x
.	x	x
<eos>	x	x
thus	r	d002.s045.t000
at	x	x
the	x	x
recent	a	d002.s045.t001
governor	n	d002.s045.t002
'	x	x
conference	n	d002.s045.t003
on	x	x
education	n	d002.s045.t004
,	x	x
gov.	n	x
bill	n	x
clinton	n	x
of	x	x
arkansa	n	x
announce	v	d002.s045.t005
that	x	x
``	x	x
this	x	x
country	n	d002.s045.t006
need	v	d002.s045.t007
a	x	x
comprehensive	a	d002.s045.t008
child-development	n	x
policy	n	d002.s045.t009
for	x	x
child	n	d002.s045.t010
under	x	x
five	x	x
.	x	x
``	x	x
<eos>	x	x
a	x	x
comprehensive	a	d002.s046.t000
development	n	d002.s046.t001
policy	n	d002.s046.t002
for	x	x
governor	n	d002.s046.t003
over	x	x
30	x	x
would	v	x
seem	v	d002.s046.t004
to	x	x
be	v	x
a	x	x
more	r	d002.s046.t005
pressing	a	d002.s046.t006
need	n	d002.s046.t007
.	x	x
<eos>	x	x
what	x	x
gov.	n	x
clinton	n	x
be	v	x
advocate	v	d002.s047.t000
,	x	x
in_effect	r	d002.s047.t001
,	x	x
be	v	x
extend	v	d002.s047.t002
the	x	x
educational	a	d002.s047.t003
system	n	d002.s047.t004
down	x	x
to	x	x
the	x	x
pre-kindergarten	n	x
year	n	x
.	x	x
<eos>	x	x
whether	x	x
desirable	a	d002.s048.t000
or	x	x
not	r	x
,	x	x
this	x	x
be	v	x
a	x	x
childcare	n	d002.s048.t001
program	n	d002.s048.t002
,	x	x
not	r	x
a	x	x
educational	a	d002.s048.t003
program	n	d002.s048.t004
.	x	x
<eos>	x	x
we	x	x
know	v	d002.s049.t000
that	x	x
very	r	d002.s049.t001
early	a	d002.s049.t002
exposure	n	d002.s049.t003
to	x	x
schooling	n	d002.s049.t004
improve	v	d002.s049.t005
performance	n	d002.s049.t006
in	x	x
the	x	x
first	a	d002.s049.t007
grade	n	d002.s049.t008
,	x	x
but	x	x
afterward	r	d002.s049.t009
the	x	x
difference	n	d002.s049.t010
be	v	x
quickly	r	d002.s049.t011
wash	v	d002.s049.t012
away	r	d002.s049.t013
.	x	x
<eos>	x	x
let	v	x
we	x	x
sum_up	v	d002.s050.t000
what	x	x
we	x	x
do	v	x
know	v	d002.s050.t001
about	x	x
education	n	d002.s050.t002
and	x	x
about	x	x
those	x	x
education	n	d002.s050.t003
reform	n	d002.s050.t004
that	x	x
do	v	x
work	v	d002.s050.t005
and	x	x
do	v	x
not	r	x
work	v	d002.s050.t006
:	x	x
--	x	x
``	x	x
parental	a	d002.s050.t007
involvement	n	d002.s050.t008
``	x	x
be	v	x
a	x	x
bad	a	d002.s050.t009
idea	n	d002.s050.t010
.	x	x
<eos>	x	x
parent	n	d002.s051.t000
be	v	x
too	r	d002.s051.t001
likely	a	d002.s051.t002
to	x	x
blame	v	d002.s051.t003
school	n	d002.s051.t004
for	x	x
the	x	x
educational	a	d002.s051.t005
limitation	n	d002.s051.t006
of	x	x
they	x	x
child	n	d002.s051.t007
.	x	x
<eos>	x	x
parent	n	d002.s052.t000
should	v	x
be	v	x
involved	a	d002.s052.t001
with	x	x
they	x	x
child	n	d002.s052.t002
's	x	x
education	n	d002.s052.t003
at	x	x
home	n	d002.s052.t004
,	x	x
not	r	x
in	x	x
school	n	d002.s052.t005
.	x	x
<eos>	x	x
they	x	x
should	v	x
see	v	d002.s053.t000
to	x	x
it	x	x
that	x	x
they	x	x
kid	n	d002.s053.t001
do	v	x
not	r	x
play	v	d002.s053.t002
truant	a	d002.s053.t003
;	x	x
they	x	x
should	v	x
make	v	d002.s053.t004
certain	a	d002.s053.t005
that	x	x
the	x	x
child	n	d002.s053.t006
spend	v	d002.s053.t007
enough	a	d002.s053.t008
time	n	d002.s053.t009
do	v	x
homework	n	d002.s053.t010
;	x	x
they	x	x
should	v	x
scrutinize	v	d002.s053.t011
the	x	x
report_card	n	d002.s053.t012
.	x	x
<eos>	x	x
if	x	x
parent	n	d002.s054.t000
be	v	x
dissatisfy	v	x
with	x	x
a	x	x
school	n	d002.s054.t001
,	x	x
they	x	x
should	v	x
have	v	x
the	x	x
option	n	d002.s054.t002
of	x	x
switch	v	d002.s054.t003
to	x	x
another	x	x
.	x	x
<eos>	x	x
--	x	x
``	x	x
community	n	d002.s055.t000
involvement	n	d002.s055.t001
``	x	x
be	v	x
a	x	x
even	r	d002.s055.t002
worse	a	d002.s055.t003
idea	n	d002.s055.t004
.	x	x
<eos>	x	x
here	r	d002.s056.t000
,	x	x
the	x	x
experience	n	d002.s056.t001
of	x	x
new	n	x
york	n	x
city	n	x
be	v	x
decisive	a	x
.	x	x
<eos>	x	x
locally	r	d002.s057.t000
elected	a	d002.s057.t001
school_board	n	d002.s057.t002
,	x	x
especially	r	d002.s057.t003
in	x	x
we	x	x
larger	a	d002.s057.t004
city	n	d002.s057.t005
,	x	x
become	v	d002.s057.t006
the	x	x
prey	n	x
of	x	x
ambitious	a	d002.s057.t007
,	x	x
generally	r	d002.s057.t008
corrupt	a	d002.s057.t009
,	x	x
and	x	x
invariably	r	d002.s057.t010
demagogic	a	d002.s057.t011
local	a	d002.s057.t012
politician	n	d002.s057.t013
or	x	x
would-be	a	d002.s057.t014
politician	n	d002.s057.t015
.	x	x
<eos>	x	x
new	n	x
york	n	x
be	v	x
in	x	x
the	x	x
process	n	d002.s058.t000
of	x	x
try	v	d002.s058.t001
to	x	x
disengage	v	x
itself	x	x
from	x	x
a	x	x
20-year-old	a	x
commitment	n	x
to	x	x
this	x	x
system	n	d002.s058.t002
of	x	x
school	n	d002.s058.t003
governance	n	d002.s058.t004
,	x	x
even	r	d002.s058.t005
as	x	x
chicago	n	x
and	x	x
other	a	d002.s058.t006
city	n	d002.s058.t007
be	v	x
move	v	x
to	x	x
institute	v	d002.s058.t008
it	x	x
.	x	x
<eos>	x	x
--	x	x
in	x	x
most	a	d002.s059.t000
state	n	x
,	x	x
increased	a	d002.s059.t001
expenditure	n	d002.s059.t002
on	x	x
education	n	d002.s059.t003
,	x	x
in	x	x
we	x	x
current	a	d002.s059.t004
circumstance	n	d002.s059.t005
,	x	x
will	v	x
probably	r	d002.s059.t006
make	v	d002.s059.t007
thing	n	d002.s059.t008
worse	a	d002.s059.t009
,	x	x
not	r	x
better	a	d002.s059.t010
.	x	x
<eos>	x	x
the	x	x
reason	n	d002.s060.t000
be	v	x
simple	a	d002.s060.t001
:	x	x
education	n	d002.s060.t002
take_place	v	d002.s060.t003
in	x	x
the	x	x
classroom	n	d002.s060.t004
,	x	x
where	r	x
the	x	x
influence	n	d002.s060.t005
of	x	x
money	n	d002.s060.t006
be	v	x
minimal	a	d002.s060.t007
.	x	x
<eos>	x	x
decade	n	d002.s061.t000
of	x	x
educational	a	d002.s061.t001
research	n	d002.s061.t002
tell	v	d002.s061.t003
we	x	x
unequivocally	r	d002.s061.t004
that	x	x
even	r	d002.s061.t005
smaller	a	d002.s061.t006
class	n	d002.s061.t007
have	v	x
zero	x	x
effect	n	d002.s061.t008
on	x	x
the	x	x
academic	a	d002.s061.t009
performance	n	d002.s061.t010
of	x	x
the	x	x
pupil	n	d002.s061.t011
--	x	x
though	x	x
they	x	x
may	v	x
sometimes	r	d002.s061.t012
be	v	x
desirable	a	d002.s061.t013
for	x	x
other	a	d002.s061.t014
reason	n	d002.s061.t015
.	x	x
<eos>	x	x
the	x	x
new	a	d002.s062.t000
money	n	d002.s062.t001
flow	v	d002.s062.t002
into	x	x
the	x	x
already	r	d002.s062.t003
top-heavy	a	d002.s062.t004
administrative	a	d002.s062.t005
structure	n	d002.s062.t006
,	x	x
which	x	x
busy	n	x
itself	x	x
pile	v	d002.s062.t007
more	a	d002.s062.t008
and	x	x
more	a	d002.s062.t009
paperwork	n	d002.s062.t010
on	x	x
the	x	x
teacher	n	d002.s062.t011
.	x	x
<eos>	x	x
there	x	x
be	v	x
neither	x	x
mystery	n	d002.s063.t000
nor	x	x
paradox	n	d002.s063.t001
in	x	x
the	x	x
fact	n	d002.s063.t002
that	x	x
as	x	x
educational	a	d002.s063.t003
expenditure	n	d002.s063.t004
(	x	x
in	x	x
real	a	d002.s063.t005
term	n	x
)	x	x
have	v	x
increase	v	d002.s063.t006
sharply	r	d002.s063.t007
in	x	x
the	x	x
past	a	d002.s063.t008
quarter-of-a-century	a	x
--	x	x
we	x	x
now	r	d002.s063.t009
spend	v	d002.s063.t010
more	r	d002.s063.t011
per	x	x
pupil	n	d002.s063.t012
than	x	x
any	x	x
other	a	d002.s063.t013
country	n	d002.s063.t014
in	x	x
the	x	x
world	n	x
--	x	x
educational	a	d002.s063.t015
performance	n	d002.s063.t016
have	v	x
decline	v	d002.s063.t017
.	x	x
<eos>	x	x
that	x	x
be	v	x
the	x	x
way	n	d002.s064.t000
the	x	x
system	n	x
work	v	d002.s064.t001
.	x	x
<eos>	x	x
--	x	x
student	n	d002.s065.t000
should	v	x
move	v	x
up	x	x
the	x	x
educational	a	d002.s065.t001
ladder	n	x
as	x	x
they	x	x
academic	a	d002.s065.t002
potential	n	d002.s065.t003
allow	v	d002.s065.t004
.	x	x
<eos>	x	x
no	x	x
student	n	d002.s066.t000
should	v	x
be	v	x
permit	v	d002.s066.t001
to	x	x
be	v	x
graduate	v	d002.s066.t002
from	x	x
elementary_school	n	d002.s066.t003
without	x	x
have	v	x
master	v	d002.s066.t004
the	x	x
3	x	x
r	n	x
'	v	x
at	x	x
the	x	x
level	n	d002.s066.t005
that	x	x
prevail	v	d002.s066.t006
20	x	x
year	n	d002.s066.t007
ago	r	x
.	x	x
<eos>	x	x
this	x	x
mean	v	d002.s067.t000
``	x	x
tracking	n	x
,	x	x
``	x	x
whose	x	x
main	a	d002.s067.t001
purpose	n	d002.s067.t002
be	v	x
less	a	d002.s067.t003
to	x	x
permit	v	d002.s067.t004
the	x	x
gifted	a	d002.s067.t005
youngster	n	d002.s067.t006
to	x	x
flourish	v	d002.s067.t007
(	x	x
though	x	x
that	x	x
be	v	x
clearly	r	d002.s067.t008
desirable	a	d002.s067.t009
)	x	x
than	x	x
to	x	x
ensure	v	x
that	x	x
the	x	x
less	r	d002.s067.t010
gifted	a	d002.s067.t011
get	v	d002.s067.t012
the	x	x
necessary	a	d002.s067.t013
grounding	n	x
for	x	x
further	a	x
study	n	d002.s067.t014
or	x	x
for	x	x
enter	v	d002.s067.t015
the	x	x
modern	a	d002.s067.t016
world	n	d002.s067.t017
of	x	x
work	n	d002.s067.t018
.	x	x
<eos>	x	x
the	x	x
notion	n	d002.s068.t000
that	x	x
tracking	n	x
be	v	x
somehow	r	d002.s068.t001
``	x	x
undemocratic	a	d002.s068.t002
``	x	x
be	v	x
absurd	a	d002.s068.t003
.	x	x
<eos>	x	x
the	x	x
purpose	n	d002.s069.t000
of	x	x
education	n	d002.s069.t001
be	v	x
to	x	x
encourage	v	d002.s069.t002
young	a	d002.s069.t003
man	n	d002.s069.t004
and	x	x
woman	n	d002.s069.t005
to	x	x
realize	v	d002.s069.t006
they	x	x
full	a	d002.s069.t007
academic	a	d002.s069.t008
potential	n	d002.s069.t009
.	x	x
<eos>	x	x
no	x	x
one	n	x
in	x	x
he	x	x
right	a	x
mind	n	x
actually	r	d002.s070.t000
believe	v	d002.s070.t001
that	x	x
we	x	x
all	x	x
have	v	x
a	x	x
equal	a	d002.s070.t002
academic	a	d002.s070.t003
potential	n	d002.s070.t004
.	x	x
<eos>	x	x
--	x	x
it	x	x
be	v	x
generally	r	d002.s071.t000
desirable	a	d002.s071.t001
to	x	x
use	v	d002.s071.t002
older	a	x
textbook	n	d002.s071.t003
--	x	x
many	a	d002.s071.t004
of	x	x
they	x	x
,	x	x
alas	x	x
,	x	x
out	x	x
of	x	x
print	n	x
--	x	x
rather	r	d002.s071.t005
than	x	x
new	a	d002.s071.t006
one	n	d002.s071.t007
.	x	x
<eos>	x	x
the	x	x
latter	a	d002.s072.t000
be	v	x
modish	a	d002.s072.t001
,	x	x
trendy	a	d002.s072.t002
,	x	x
often	r	d002.s072.t003
downright	r	d002.s072.t004
silly	a	d002.s072.t005
,	x	x
and	x	x
at	x	x
best	a	d002.s072.t006
insubstantial	a	d002.s072.t007
.	x	x
<eos>	x	x
they	x	x
be	v	x
base	v	x
on	x	x
dubious	a	d002.s073.t000
psychological	a	d002.s073.t001
and	x	x
sociological	a	d002.s073.t002
theory	n	d002.s073.t003
rather	r	d002.s073.t004
than	x	x
on	x	x
educational	a	d002.s073.t005
experience	n	d002.s073.t006
.	x	x
<eos>	x	x
one	x	x
of	x	x
the	x	x
reason	n	d002.s074.t000
american	a	d002.s074.t001
student	n	d002.s074.t002
do	v	x
so	r	d002.s074.t003
poorly	r	d002.s074.t004
in	x	x
math	n	d002.s074.t005
test	n	x
,	x	x
as	x	x
compare	v	d002.s074.t006
with	x	x
british	a	d002.s074.t007
,	x	x
french	a	d002.s074.t008
,	x	x
german	a	d002.s074.t009
or	x	x
japanese	a	d002.s074.t010
student	n	d002.s074.t011
,	x	x
be	v	x
the	x	x
influence	n	d002.s074.t012
of	x	x
the	x	x
``	x	x
new	n	x
math	n	x
``	x	x
on	x	x
american	a	d002.s074.t013
textbook	n	d002.s074.t014
and	x	x
teaching	n	d002.s074.t015
method	n	d002.s074.t016
.	x	x
<eos>	x	x
anyone	n	x
who	x	x
want	v	d002.s075.t000
to	x	x
appreciate	v	d002.s075.t001
just	r	d002.s075.t002
how	r	x
bizarre	a	d002.s075.t003
this	x	x
situation	n	d002.s075.t004
be	v	x
--	x	x
with	x	x
student	n	d002.s075.t005
who	x	x
ca	v	x
not	r	x
add	v	d002.s075.t006
or	x	x
subtract	v	d002.s075.t007
``	x	x
learn	v	d002.s075.t008
``	x	x
the	x	x
conceptual	a	d002.s075.t009
basis	n	d002.s075.t010
of	x	x
mathematical	a	d002.s075.t011
theory	n	d002.s075.t012
--	x	x
should	v	x
read	v	d002.s075.t013
the	x	x
article	n	d002.s075.t014
by	x	x
caleb	n	x
nelson	n	x
(	x	x
himself	x	x
a	x	x
recent	a	d002.s075.t015
math	n	d002.s075.t016
major	n	d002.s075.t017
at	x	x
harvard	n	x
)	x	x
in	x	x
the	x	x
november	n	x
american	n	x
spectator	n	x
.	x	x
<eos>	x	x
--	x	x
most	r	d002.s076.t000
important	a	d002.s076.t001
of	x	x
all	x	x
,	x	x
school	n	d002.s076.t002
should	v	x
have	v	x
principal	n	d002.s076.t003
with	x	x
a	x	x
large	a	d002.s076.t004
measure	n	d002.s076.t005
of	x	x
authority	n	d002.s076.t006
over	x	x
the	x	x
faculty	n	d002.s076.t007
,	x	x
the	x	x
curriculum	n	d002.s076.t008
,	x	x
and	x	x
all	x	x
matter	n	d002.s076.t009
of	x	x
student	n	d002.s076.t010
discipline	n	x
.	x	x
<eos>	x	x
study	n	d002.s077.t000
after	x	x
study	n	d002.s077.t001
--	x	x
the	x	x
most	r	d002.s077.t002
recent	a	d002.s077.t003
from	x	x
the	x	x
brooking	n	x
institution	n	x
--	x	x
tell	v	d002.s077.t004
we	x	x
that	x	x
the	x	x
best	a	d002.s077.t005
school	n	d002.s077.t006
be	v	x
those	x	x
that	x	x
be	v	x
free	a	x
of	x	x
outside	a	d002.s077.t007
interference	n	d002.s077.t008
and	x	x
be	v	x
govern	v	d002.s077.t009
by	x	x
a	x	x
powerful	a	d002.s077.t010
head	n	d002.s077.t011
.	x	x
<eos>	x	x
with	x	x
that	x	x
authority	n	d002.s078.t000
,	x	x
of_course	r	d002.s078.t001
,	x	x
go_with	v	d002.s078.t002
a	x	x
unambiguous	a	d002.s078.t003
accountability	n	d002.s078.t004
.	x	x
<eos>	x	x
school	n	d002.s079.t000
that	x	x
be	v	x
structured	a	d002.s079.t001
in	x	x
this	x	x
way	n	d002.s079.t002
produce	v	d002.s079.t003
student	n	d002.s079.t004
with	x	x
higher	a	d002.s079.t005
morale	n	d002.s079.t006
and	x	x
superior	a	d002.s079.t007
academic	a	d002.s079.t008
performance	n	d002.s079.t009
.	x	x
<eos>	x	x
this	x	x
be	v	x
a	x	x
fact	n	d002.s080.t000
--	x	x
though	x	x
,	x	x
in	x	x
view	n	x
of	x	x
all	x	x
the	x	x
feather	n	x
that	x	x
be	v	x
ruffle	v	d002.s080.t001
by	x	x
this	x	x
fact	n	d002.s080.t002
,	x	x
it	x	x
be	v	x
not	r	x
surprising	a	d002.s080.t003
that	x	x
one	n	d002.s080.t004
hear	v	x
so	r	d002.s080.t005
little	a	x
about	x	x
it	x	x
.	x	x
<eos>	x	x
mr.	n	x
kristol	n	x
,	x	x
a	x	x
american	n	x
enterprise	n	x
institute	n	x
fellow	n	x
,	x	x
co-edit	v	x
the	n	x
public	n	x
interest	n	x
and	x	x
publish	v	d002.s081.t000
the	x	x
national	a	x
interest	n	x
.	x	x
<eos>	x	x
